free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
"Kołobrzeska 13H, Dwa pokoje, 1 piętro","Mieszkanie na sprzedaż: ul. Kołobrzeska, Pojezierze, Olsztyn, warmińsko-mazurskie",274 000 zł,7062 zł/m²,2 pokoje,"38,8 m²",Biuro nieruchomości,/pl/oferta/kolobrzeska-13h-dwa-pokoje-1-pietro-ID4ovrK,01/16/24
Kawalerka z miejscem postojowym w sercu Jarot,"Mieszkanie na sprzedaż: ul. Biskupa Tomasza Wilczyńskiego, Jaroty, Olsztyn, warmińsko-mazurskie",259 000 zł,8810 zł/m²,1 pokój,"29,4 m²",Biuro nieruchomości,/pl/oferta/kawalerka-z-miejscem-postojowym-w-sercu-jarot-ID4ovpU,01/16/24
"Nowe budow. 3 pokoje, winda, Borowa","Mieszkanie na sprzedaż: ul. Borowa, Podleśna, Olsztyn, warmińsko-mazurskie",529 000 zł,10 173 zł/m²,3 pokoje,52 m²,Biuro nieruchomości,/pl/oferta/nowe-budow-3-pokoje-winda-borowa-ID4obK0,01/16/24
"Mieszkanie 2 pokoje, ul. Mroza, os.Jaroty, Olsztyn","Mieszkanie na sprzedaż: ul. Edwarda Mroza, Jaroty, Olsztyn, warmińsko-mazurskie",495 000 zł,10 280 zł/m²,2 pokoje,"48,15 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-2-pokoje-ul-mroza-os-jaroty-olsztyn-ID4ovgz,01/16/24
"Stylowe mieszkanie 49,6 m2, gotowe do zamieszkania","Mieszkanie na sprzedaż: ul. Mieczysława Niedziałkowskiego, Zatorze, Olsztyn, warmińsko-mazurskie",419 000 zł,8448 zł/m²,2 pokoje,"49,6 m²","49,6 m²",/pl/oferta/stylowe-mieszkanie-49-6-m2-gotowe-do-zamieszkania-ID4ov8t,01/16/24
"Mieszkanie blisko centrum. Antresola, garderoba.","Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",639 000 zł,9397 zł/m²,3 pokoje,68 m²,68 m²,/pl/oferta/mieszkanie-blisko-centrum-antresola-garderoba-ID4o4P7,01/16/24
OKAZJA 2 POK centrum KLIMATYZACJA jasne CZYNSZ 80,"Mieszkanie na sprzedaż: ul. Bogumiła Linki, Śródmieście, Olsztyn, warmińsko-mazurskie",320 000 zł,7980 zł/m²,2 pokoje,"40,1 m²","40,1 m²",/pl/oferta/okazja-2-pok-centrum-klimatyzacja-jasne-czynsz-80-ID4och2,01/16/24
Nowy Apartament Zatoka Apartamenty A140 z tarasem,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"40,72 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-zatoka-apartamenty-a140-z-tarasem-ID4hgYx,01/16/24
"3pokojowe mieszkanie 67,8m2 osiedle Libero Olsztyn","Mieszkanie na sprzedaż: Libero, Nagórki, Olsztyn, warmińsko-mazurskie",734 000 zł,10 826 zł/m²,3 pokoje,"67,8 m²","67,8 m²",/pl/oferta/3pokojowe-mieszkanie-67-8m2-osiedle-libero-olsztyn-ID4oo1k,01/16/24
REZERWACJA nowe dwupokojowe przy ul. Flisa,"Mieszkanie na sprzedaż: ul. Stanisława Flisa, Jaroty, Olsztyn, warmińsko-mazurskie",465 000 zł,10 936 zł/m²,2 pokoje,"42,52 m²","42,52 m²",/pl/oferta/rezerwacja-nowe-dwupokojowe-przy-ul-flisa-ID4oo0i,01/16/24
Mieszkanie z miejscem parkingowym ul Jarocka,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",435 000 zł,12 612 zł/m²,2 pokoje,"34,49 m²","34,49 m²",/pl/oferta/mieszkanie-z-miejscem-parkingowym-ul-jarocka-ID4owPV,01/16/24
"3 pokoje, 60 M , Turkowskiego, Pieczewo","Mieszkanie na sprzedaż: ul. Leonarda Turkowskiego, Pieczewo, Olsztyn, warmińsko-mazurskie",389 000 zł,6538 zł/m²,3 pokoje,"59,5 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-60-m-turkowskiego-pieczewo-ID4owJd,01/16/24
Mieszkanie 51m2 w Olsztynie -Dajtki,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",243 000 zł,4765 zł/m²,2 pokoje,51 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-51m2-w-olsztynie-dajtki-ID4i8BJ,01/16/24
Os. Leśna| 4-pokojowe mieszkanie A.III/44,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,4 pokoje,"86,87 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-mieszkanie-a-iii-44-ID4bpA9,01/16/24
3 pokoje 48m2 Dworcowa,"Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",476 900 zł,9894 zł/m²,3 pokoje,"48,2 m²","48,2 m²",/pl/oferta/3-pokoje-48m2-dworcowa-ID4owEp,01/16/24
5 pokoi 87 m² ul. Iwaszkiewicza 30,"Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",590 000 zł,6782 zł/m²,5 pokoi,87 m²,87 m²,/pl/oferta/5-pokoi-87-m-ul-iwaszkiewicza-30-ID4nesJ,01/16/24
"Mieszkanie 72,5m Iwaszkiewicza","Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",550 000 zł,7586 zł/m²,4 pokoje,"72,5 m²","72,5 m²",/pl/oferta/mieszkanie-72-5m-iwaszkiewicza-ID4orOP,01/16/24
Apartamenty Wyzwolenia | apartament nr 82,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",551 296 zł,12 800 zł/m²,1 pokój,"43,07 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-82-ID4nyyD,01/16/24
"46,5m - 2pokoje + salon z aneksem na Jarotach","Mieszkanie na sprzedaż: ul. Juliana Dadleza, Jaroty, Olsztyn, warmińsko-mazurskie",425 000 zł,9140 zł/m²,3 pokoje,"46,5 m²","46,5 m²",/pl/oferta/46-5m-2pokoje-salon-z-aneksem-na-jarotach-ID4iYKy,01/16/24
"Mieszkanie na Pojezierzu w Olsztynie, obok Centrum","Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",320 000 zł,8205 zł/m²,2 pokoje,39 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-na-pojezierzu-w-olsztynie-obok-centrum-ID4owi7,01/16/24
"Osiedle Belweder - 3 pokoje + komórka 8,57 m2","Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",517 000 zł,9942 zł/m²,3 pokoje,52 m²,52 m²,/pl/oferta/osiedle-belweder-3-pokoje-komorka-8-57-m2-ID4ma5O,01/16/24
"Mieszkanie 3p.- os. Belweder, balkon, duża piwnica","Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",489 000 zł,9183 zł/m²,2 pokoje,"53,25 m²","53,25 m²",/pl/oferta/mieszkanie-3p-os-belweder-balkon-duza-piwnica-ID4ongd,01/16/24
A.31 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",613 770 zł,18 454 zł/m²,2 pokoje,"33,26 m²",Inwestycja deweloperska,/pl/oferta/a-31-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kZwI,01/16/24
Nowy Apartament Zatoka Apartamenty | A338,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-zatoka-apartamenty-a338-ID4hgzT,01/16/24
Apartamenty Wyzwolenia | apartament nr 1,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",459 510 zł,10 600 zł/m²,1 pokój,"43,35 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-1-ID4nyyd,01/16/24
Mieszkanie ul.Reymonta 49,"Mieszkanie na sprzedaż: ul. Władysława Reymonta 49, Podleśna, Olsztyn, warmińsko-mazurskie",418 000 zł,8989 zł/m²,2 pokoje,"46,5 m²","46,5 m²",/pl/oferta/mieszkanie-ul-reymonta-49-ID4o3B8,01/16/24
Mieszkanie Rataja 62,"Mieszkanie na sprzedaż: ul. Macieja Rataja 62, Podleśna, Olsztyn, warmińsko-mazurskie",315 000 zł,10 328 zł/m²,2 pokoje,"30,5 m²","30,5 m²",/pl/oferta/mieszkanie-rataja-62-ID4o3A4,01/16/24
"Mieszkanie 2 pokojowe z oddzielną kuchnią-Olsztyn,","Mieszkanie na sprzedaż: ul. Juliana Dadleza, Jaroty, Olsztyn, warmińsko-mazurskie",505 000 zł,11 197 zł/m²,2 pokoje,"45,1 m²","45,1 m²",/pl/oferta/mieszkanie-2-pokojowe-z-oddzielna-kuchnia-olsztyn-ID4ouPh,01/16/24
Apartament 4 pok z ogródkiem 180m2 budynek-Cparter,"Mieszkanie na sprzedaż: ul. Księdza Kordeckiego, Gutkowo, Olsztyn, warmińsko-mazurskie","500 611,50 zł",7950 zł/m²,4 pokoje,"62,97 m²",Biuro nieruchomości,/pl/oferta/apartament-4-pok-z-ogrodkiem-180m2-budynek-cparter-ID4oiQX,01/16/24
Apartament 4 pok z ogródkiem 180m2 budynek-Cparter,"Mieszkanie na sprzedaż: ul. Księdza Kordeckiego, Gutkowo, Olsztyn, warmińsko-mazurskie","500 611,50 zł",7950 zł/m²,4 pokoje,"62,97 m²",Biuro nieruchomości,/pl/oferta/apartament-4-pok-z-ogrodkiem-180m2-budynek-cparter-ID4oiRi,01/16/24
Cztety pokoje w dobrym punkcie komunikacyjnym,"Mieszkanie na sprzedaż: ul. Immanuela Kanta, Jaroty, Olsztyn, warmińsko-mazurskie",379 000 zł,6254 zł/m²,4 pokoje,"60,6 m²",Biuro nieruchomości,/pl/oferta/cztety-pokoje-w-dobrym-punkcie-komunikacyjnym-ID4o0ix,01/16/24
Apartament inwestycyjny nad jeziorem Ukiel,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",637 000 zł,19 480 zł/m²,2 pokoje,"32,7 m²",Biuro nieruchomości,/pl/oferta/apartament-inwestycyjny-nad-jeziorem-ukiel-ID4o74z,01/16/24
"Mieszkanie 64,5 m2 - os.Mleczna, ul. Iwaszkiewicza","Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza 27, Podgrodzie, Olsztyn, warmińsko-mazurskie",638 000 zł,9891 zł/m²,3 pokoje,"64,5 m²","64,5 m²",/pl/oferta/mieszkanie-64-5-m2-os-mleczna-ul-iwaszkiewicza-ID4obHv,01/16/24
"Dwupokojowe mieszkanie na Jarotach, balkon, piwnic","Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",389 000 zł,8021 zł/m²,2 pokoje,"48,5 m²","48,5 m²",/pl/oferta/dwupokojowe-mieszkanie-na-jarotach-balkon-piwnic-ID4ojIQ,01/16/24
Apartamenty Wyzwolenia | apartament nr 56,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",697 872 zł,12 400 zł/m²,3 pokoje,"56,28 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-56-ID4nyxZ,01/16/24
"Os. Aurora, M134, duży taras, oddzielna kuchnia","Mieszkanie na sprzedaż: ul. Franciszka Barcza 50, Nagórki, Olsztyn, warmińsko-mazurskie",772 680 zł,12 000 zł/m²,3 pokoje,"64,39 m²",Inwestycja deweloperska,/pl/oferta/os-aurora-m134-duzy-taras-oddzielna-kuchnia-ID4evYW,01/16/24
Apartament Premium z34metrowym tarasem,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",1 120 000 zł,16 232 zł/m²,3 pokoje,69 m²,69 m²,/pl/oferta/apartament-premium-z34metrowym-tarasem-ID4kQCk,01/16/24
Mieszkanie Osiedle Aurora Nagórki ul. Barcza 50a,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",650 000 zł,11 338 zł/m²,3 pokoje,"57,33 m²","57,33 m²",/pl/oferta/mieszkanie-osiedle-aurora-nagorki-ul-barcza-50a-ID4ouEw,01/16/24
Apartament 3 pokoje + 2 miejsca w garażu,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",719 000 zł,12 614 zł/m²,3 pokoje,57 m²,57 m²,/pl/oferta/apartament-3-pokoje-2-miejsca-w-garazu-ID4o2Sj,01/16/24
2 pokoje przy Uwm - piękny widok,"Mieszkanie na sprzedaż: Borkowskiego, Podgrodzie, Olsztyn, warmińsko-mazurskie",278 000 zł,8424 zł/m²,2 pokoje,33 m²,Biuro nieruchomości,/pl/oferta/2-pokoje-przy-uwm-piekny-widok-ID4ohmp,01/16/24
Nowy apartament A143 z widokiem bocznym na jezioro,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-a143-z-widokiem-bocznym-na-jezioro-ID4hgXy,01/16/24
Apartamenty Wyzwolenia | apartament nr 39,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",453 096 zł,10 850 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-39-ID4nyyb,01/16/24
Dwupokojowe Jaroty ul. Popiełuszki,"Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Jaroty, Olsztyn, warmińsko-mazurskie",355 000 zł,12 241 zł/m²,2 pokoje,29 m²,29 m²,/pl/oferta/dwupokojowe-jaroty-ul-popieluszki-ID4o2zK,01/16/24
Apartamenty Wyzwolenia | apartament nr 94,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",542 880 zł,13 000 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-94-ID4nyyE,01/16/24
Apartament mieszkanie Olsztyn Leśna nad jeziorem,"Mieszkanie na sprzedaż: ul. Artyleryjska 3N, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",455 000 zł,13 788 zł/m²,2 pokoje,33 m²,33 m²,/pl/oferta/apartament-mieszkanie-olsztyn-lesna-nad-jeziorem-ID4nTAw,01/16/24
Lokal/Apartament 120m w samym centrum Olsztyna !,"Mieszkanie na sprzedaż: ul. Wyzwolenia 32, Śródmieście, Olsztyn, warmińsko-mazurskie",895 000 zł,7458 zł/m²,4 pokoje,120 m²,120 m²,/pl/oferta/lokal-apartament-120m-w-samym-centrum-olsztyna-ID4lXvo,01/16/24
Apartamenty Wyzwolenia | apartament nr 40,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",467 310 zł,10 850 zł/m²,1 pokój,"43,07 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-40-ID4nyya,01/16/24
2 pokoje 48m2 Dworcowa Pojezierze,"Mieszkanie na sprzedaż: ul. Dworcowa, Pojezierze, Olsztyn, warmińsko-mazurskie",369 950 zł,7707 zł/m²,2 pokoje,48 m²,48 m²,/pl/oferta/2-pokoje-48m2-dworcowa-pojezierze-ID4oumP,01/16/24
"Przytulne 2-pok. | 32,3 m2 | Dworcowa | Bezp.","Mieszkanie na sprzedaż: ul. Dworcowa 37, Pojezierze, Olsztyn, warmińsko-mazurskie",267 000 zł,8266 zł/m²,2 pokoje,"32,3 m²","32,3 m²",/pl/oferta/przytulne-2-pok-32-3-m2-dworcowa-bezp-ID4oui2,01/16/24
Apartamenty Zatoka z widokiem na jezioro i tarasem,"Mieszkanie na sprzedaż: ul. Kapitańska, Dajtki, Olsztyn, warmińsko-mazurskie",638 000 zł,19 511 zł/m²,2 pokoje,"32,7 m²","32,7 m²",/pl/oferta/apartamenty-zatoka-z-widokiem-na-jezioro-i-tarasem-ID4mipY,01/16/24
sprzedam mieszkanie+garaż+ogródek,"Mieszkanie na sprzedaż: Zatorze, Olsztyn, warmińsko-mazurskie",319 000 zł,8861 zł/m²,2 pokoje,36 m²,36 m²,/pl/oferta/sprzedam-mieszkanie-garaz-ogrodek-ID4mr9v,01/16/24
Warszawska99 | mieszkanie 3-pok. | 33,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,3 pokoje,"60,74 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-33-ID4nu3Z,01/16/24
"Mieszkanie, ul. Iwaszkiewicza","Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",525 000 zł,8779 zł/m²,3 pokoje,"59,8 m²","59,8 m²",/pl/oferta/mieszkanie-ul-iwaszkiewicza-ID4o9JG,01/16/24
"Przytulne 42m2, 2 pokoje, 1 piętro. Blisko lasu.","Mieszkanie na sprzedaż: ul. Wincentego Witosa, Jaroty, Olsztyn, warmińsko-mazurskie",419 000 zł,10 177 zł/m²,2 pokoje,"41,17 m²",Biuro nieruchomości,/pl/oferta/przytulne-42m2-2-pokoje-1-pietro-blisko-lasu-ID4ou7P,01/16/24
Apartamenty Wyzwolenia | apartament nr 37,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",458 413 zł,10 850 zł/m²,2 pokoje,"42,25 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-37-ID4nyy9,01/16/24
Mieszkanie na sprzedaż Olsztyn Jaroty Stawigudzka,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",449 000 zł,8315 zł/m²,2 pokoje,54 m²,54 m²,/pl/oferta/mieszkanie-na-sprzedaz-olsztyn-jaroty-stawigudzka-ID4ou2C,01/16/24
"Nagórki, 2 pokoje, 48,30 m2 + duża piwnica","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",430 000 zł,8903 zł/m²,2 pokoje,"48,3 m²","48,3 m²",/pl/oferta/nagorki-2-pokoje-48-30-m2-duza-piwnica-ID4nRbI,01/16/24
Mieszkanie z dodatkową możliwością rozbudowy 3p.,"Mieszkanie na sprzedaż: ul. Złota, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",495 000 zł,8534 zł/m²,3 pokoje,58 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-z-dodatkowa-mozliwoscia-rozbudowy-3p-ID4onMv,01/16/24
"4 pokoje z widokiem na jezioro, Podgrodzie","Mieszkanie na sprzedaż: ul. Armii Krajowej, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",899 000 zł,11 238 zł/m²,4 pokoje,80 m²,80 m²,/pl/oferta/4-pokoje-z-widokiem-na-jezioro-podgrodzie-ID4otVP,01/16/24
Kawalerka - Centrum - Olsztyn,"Mieszkanie na sprzedaż: ul. Marii Curie-Skłodowskiej, Śródmieście, Olsztyn, warmińsko-mazurskie",289 000 zł,10 035 zł/m²,1 pokój,"28,8 m²",Biuro nieruchomości,/pl/oferta/kawalerka-centrum-olsztyn-ID4otTD,01/16/24
Mieszkanie - 3 pokoje - Centrum,"Mieszkanie na sprzedaż: ul. Kolejowa, Zatorze, Olsztyn, warmińsko-mazurskie",470 000 zł,8393 zł/m²,3 pokoje,56 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokoje-centrum-ID4otTB,01/16/24
2-pokojowe mieszkanie Olsztyn - Nagórki,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",390 000 zł,8008 zł/m²,2 pokoje,"48,7 m²",Biuro nieruchomości,/pl/oferta/2-pokojowe-mieszkanie-olsztyn-nagorki-ID4otTA,01/16/24
"Mieszkanie na sprzedaż , Olsztyn, ul. Olimpijska","Mieszkanie na sprzedaż: Olimpijska, Likusy, Olsztyn, warmińsko-mazurskie",550 000 zł,19 455 zł/m²,2 pokoje,"28,27 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-na-sprzedaz-olsztyn-ul-olimpijska-ID4nRvl,01/16/24
Dwupokojowe mieszkanie w atrakcyjnej lokalizacji,"Mieszkanie na sprzedaż: ul. Mieczysława Orłowicza, Nagórki, Olsztyn, warmińsko-mazurskie",299 000 zł,6190 zł/m²,2 pokoje,"48,3 m²",Biuro nieruchomości,/pl/oferta/dwupokojowe-mieszkanie-w-atrakcyjnej-lokalizacji-ID4npdz,01/16/24
Na sprzedaż atrakcyjna nieruchomość na Jarotach,"Mieszkanie na sprzedaż: ul. ks. Jana Hanowskiego, Jaroty, Olsztyn, warmińsko-mazurskie",229 000 zł,6203 zł/m²,2 pokoje,"36,92 m²",Biuro nieruchomości,/pl/oferta/na-sprzedaz-atrakcyjna-nieruchomosc-na-jarotach-ID4nk3Z,01/16/24
Klimatyczne mieszkanie w centrum miasta,"Mieszkanie na sprzedaż: ul. Adama Mickiewicza, Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",369 000 zł,7365 zł/m²,2 pokoje,"50,1 m²",Biuro nieruchomości,/pl/oferta/klimatyczne-mieszkanie-w-centrum-miasta-ID4jIE2,01/16/24
"Mieszkanie W Kamienicy 90 m2, 4 pokoje","Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Podleśna, Olsztyn, warmińsko-mazurskie",399 000 zł,4433 zł/m²,4 pokoje,90 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-w-kamienicy-90-m2-4-pokoje-ID4nq72,01/16/24
Sprzedam mieszkanie 2 pokoje 37m2 Olsztyn Dworcowa,"Mieszkanie na sprzedaż: ul. Dworcowa 16, Pojezierze, Olsztyn, warmińsko-mazurskie",330 000 zł,8871 zł/m²,2 pokoje,"37,2 m²","37,2 m²",/pl/oferta/sprzedam-mieszkanie-2-pokoje-37m2-olsztyn-dworcowa-ID4otJu,01/16/24
"Przestronne, komfortowe mieszkanie po remoncie.","Mieszkanie na sprzedaż: ul. Henryka Sienkiewicza, Zatorze, Olsztyn, warmińsko-mazurskie",455 000 zł,8922 zł/m²,2 pokoje,51 m²,51 m²,/pl/oferta/przestronne-komfortowe-mieszkanie-po-remoncie-ID4otFE,01/16/24
"68m2 , kuchnia osobna, możliwość dokupienia garażu","Mieszkanie na sprzedaż: Stawigudzka 14, Jaroty, Olsztyn, warmińsko-mazurskie",530 000 zł,7768 zł/m²,3 pokoje,"68,23 m²","68,23 m²",/pl/oferta/68m2-kuchnia-osobna-mozliwosc-dokupienia-garazu-ID4naUN,01/16/24
Apartamenty Wyzwolenia | apartament nr 36,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",453 096 zł,10 850 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-36-ID4nyy8,01/16/24
Kołobrzeska 36B / 4 pokoje / 83 m2,"Mieszkanie na sprzedaż: ul. Kołobrzeska 36B, Pojezierze, Olsztyn, warmińsko-mazurskie","602 591,40 zł",7290 zł/m²,4 pokoje,"82,66 m²",Inwestycja deweloperska,/pl/oferta/kolobrzeska-36b-4-pokoje-83-m2-ID4jeEr,01/16/24
"Browary Park, 54m2, 2 pokoje, garaż, balkon","Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego 20, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",699 000 zł,12 944 zł/m²,2 pokoje,54 m²,54 m²,/pl/oferta/browary-park-54m2-2-pokoje-garaz-balkon-ID4oh5F,01/16/24
Komfortowe 3 pokojowe mieszkanie na Jarotach,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",599 000 zł,9221 zł/m²,3 pokoje,"64,96 m²",Biuro nieruchomości,/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-jarotach-ID4otey,01/16/24
"Nowe mieszkanie - 2 pokoje, 2 piętro - Flisa 6","Mieszkanie na sprzedaż: Flisa Marcina, Jaroty, Olsztyn, warmińsko-mazurskie",465 000 zł,10 936 zł/m²,2 pokoje,"42,52 m²",Biuro nieruchomości,/pl/oferta/nowe-mieszkanie-2-pokoje-2-pietro-flisa-6-ID4otdX,01/16/24
Wilczyńskiego 6 - 3 pokoje na 3 p. po remoncie,"Mieszkanie na sprzedaż: ul. Biskupa Tomasza Wilczyńskiego, Jaroty, Olsztyn, warmińsko-mazurskie",509 000 zł,8157 zł/m²,3 pokoje,"62,4 m²",Biuro nieruchomości,/pl/oferta/wilczynskiego-6-3-pokoje-na-3-p-po-remoncie-ID4otdS,01/16/24
Wyjątkowe mieszkanie z ogrodem,"Mieszkanie na sprzedaż: ul. Aleja Przyjaciół, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",375 000 zł,11 610 zł/m²,2 pokoje,"32,3 m²",Biuro nieruchomości,/pl/oferta/wyjatkowe-mieszkanie-z-ogrodem-ID4nX28,01/16/24
"Osiedle Aurora, M58, taras, widok na park","Mieszkanie na sprzedaż: ul. Franciszka Barcza 50, Nagórki, Olsztyn, warmińsko-mazurskie",1 092 240 zł,12 000 zł/m²,4 pokoje,"91,02 m²",Inwestycja deweloperska,/pl/oferta/osiedle-aurora-m58-taras-widok-na-park-ID4evWa,01/16/24
Mieszkanie 44m Hallera 4B 2 pokoje,"Mieszkanie na sprzedaż: ul. gen. Józefa Hallera 4b, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",329 000 zł,7443 zł/m²,2 pokoje,"44,2 m²","44,2 m²",/pl/oferta/mieszkanie-44m-hallera-4b-2-pokoje-ID4nqQs,01/16/24
Atrakcyjne mieszkanie 2 pokoje centrum Jarot,"Mieszkanie na sprzedaż: ul. Jana Janowicza 5, Jaroty, Olsztyn, warmińsko-mazurskie",420 000 zł,9859 zł/m²,2 pokoje,"42,6 m²",Biuro nieruchomości,/pl/oferta/atrakcyjne-mieszkanie-2-pokoje-centrum-jarot-ID4osXy,01/16/24
Oaza spokoju - 4 pokoje z widokiem na las,"Mieszkanie na sprzedaż: ul. Bartąska, Jaroty, Stawiguda, olsztyński, warmińsko-mazurskie",785 000 zł,10 608 zł/m²,4 pokoje,74 m²,Biuro nieruchomości,/pl/oferta/oaza-spokoju-4-pokoje-z-widokiem-na-las-ID4osPo,01/16/24
Mieszkanie 2 pok. na ul. Warszawskiej - Rezerwacja,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Podgrodzie, Olsztyn, warmińsko-mazurskie",369 000 zł,8732 zł/m²,2 pokoje,"42,26 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-2-pok-na-ul-warszawskiej-rezerwacja-ID4osPr,01/16/24
"Mieszkanie59,5m² na Pieczewie, Świtycz-Widackiej 6","Mieszkanie na sprzedaż: ul. Balbiny Świtycz-Widackiej, Pieczewo, Olsztyn, warmińsko-mazurskie",469 000 zł,7882 zł/m²,3 pokoje,"59,5 m²","59,5 m²",/pl/oferta/mieszkanie59-5m-na-pieczewie-switycz-widackiej-6-ID4osOk,01/16/24
